nk,en
출연자들은 또한 제국주의침략을 반대하는 한전호에서 우리 인민과 어깨겯고 싸운 중국인민의 우수한 아들딸들의 군공을 《중국인민지원군전가》에 담아 노래하였다.," The performers also sang ""Song of Combating Chinese People's Volunteers"" dealing with the military merits of the excellent sons and daughters of the Chinese people who fought, shoulder to shoulder with the Korean people, in the same trench of the war against the imperialists' aggression."
"우리 혁명의 １세, ２세들이 불비속에서 소중히 그려본 부국강병을 위하여, 이 세상 그 어떤 강적도 감히 넘볼수 없는 사회주의조선의 절대적국위를 위하여 김정은동지의 령도따라 자립, 자력의 기치를 더 높이 추켜들고 영원히 강하고 영원히 승리해갈 각오를 백배해준 공연은 로동당시대 전승찬가들인 《전승의 축포여 말하라》, 《우리의 ７.２７》로 끝났다."," The performance redoubled the people's readiness to always remain strong and emerge victorious, holding higher the banner of self-sustenance and self-development under the leadership of Kim Jong Un for a wealthy country with powerful army, preciously pictured by the first and second generations of our revolution in the flames of the war, and for the absolute prestige of socialist Korea which no formidable enemy in the world dare provoke. It ended with ""Tell, Fireworks of War Victory"" and ""July 27, Our Victory Day"", songs in praise of the war victory created in the era of the Workers' Party."
또다시 환희로운 축포들이 련이어 터져올라 명절의 밤하늘을 아름답게 장식하였다., Again jubilant fireworks were set off to decorate the nocturnal sky of the holiday beautifully.
"김정은동지께서는 위대한 년대의 승리전통과 투쟁기풍이 우리 인민과 새세대들을 백절불굴의 애국투사들로 키우는 훌륭한 자양분으로, 새로운 승리와 기적을 끝없이 탄생시키는 진함없는 원천으로 되리라는 확신을 표명하시며 걸음걸음 따라서는 전쟁로병들의 손을 따뜻이 잡아주시였다."," Kim Jong Un warmly took the hands of war veterans following him step by step, expressing the conviction that the victory traditions and fighting traits of the great years would become a good nutrient for training our people and younger generation into indomitable patriotic fighters and an inexhaustible source giving steady birth to new victories and miracles."
"위대한 전승 ６９돐을 환희롭게 장식한 기념행사는 조국청사에 영원불멸할 반제반미투쟁의 대승리, ７.２７의 기적이 새겨주는 필승불패의 진리를 혁명의 강력한 추진력으로 하여 위대한 당중앙의 향도따라 우리 조국을 세계가 우러르는 주체의 부흥강국으로 더욱 긍지높이 떨쳐갈 온 나라 전체 인민과 인민군장병들의 억척의 신념과 의지를 과시한 의의깊은 계기로 되였다."," The commemorative event, which adorned the 69th anniversary of the great war victory with glee, was a significant occasion that demonstrated the steadfast faith and will of all the people and service personnel across the country to more proudly display under the guidance of the great Party Central Committee the country as a thriving power of Juche to be admired by the world, with the invincible truth implanted by the July 27 miracle, the great victory of the anti-imperialist, anti-U.S. struggle which will remain forever in the history of the country, as a powerful driving force of the revolution."
조국해방전쟁참전자들은 우리 공화국의 가장 영웅적인 세대이다 위대한 전승 ６９돐 기념행사에서 하신 경애하는 김정은동지의 연설,Respected Comrade Kim Jong Un Makes Speech at Celebration of 69th Anniversary of Great Victory in War
존경하는 조국해방전쟁참전자동지들!,"Esteemed comrade veterans of the Fatherland Liberation War,"
"혁명의 로선배들과 이 뜻깊은 자리를 함께 하고있는 전승혁명사적부문 강사들과 일군들, 인민군군인들과 청년대학생, 혁명학원 학생동무들!","Comrade lecturers and officials engaged in the administration of revolutionary relics associated with the victorious war, service personnel and students of universities and revolutionary schools present in this meaningful place with the revolutionary elders,"
친애하는 평양시민 여러분!,"Dear Pyongyang citizens,"
사랑하는 전체 인민들!,"Dear all the other people,"
동지들!,"Comrades,"
크나큰 자부와 소중한 추억을 안고 또다시 맞는 승리의 ７.２７입니다.,"This is the victorious July 27, which we have greeted again with a feeling of great pride and with precious memories."
"세기적인 기적이 탄생한 그날로부터 ２만 ５, ２０３일의 기나긴 세월이 흘렀으나 전승의 환희와 영광이 바로 어제런듯 해마다 그러했듯 오늘의 우리의 감격과 자부는 끝이 없습니다.","Although as many as 25 203 days have passed since the birth of the epoch-making miracle, the delight in and glory of victory in the war are just as those of yesterday. As we have felt these feelings every year, our emotion and pride are also infinite again today."
동지들!,"Comrades,"
우리 조국에 불멸의 영광과 명성을 안겨준 위대한 전승절을 열렬히 축하합니다.,I warmly congratulate you on the great Victory Day that brought imperishable glory and honour to our motherland.
존경하는 로병동지들!,"Esteemed comrade war veterans,"
나라사정도 어려운데다 얼마전에는 보건위기까지 겪은 판국에 오늘처럼 모든분들께서 이렇게 귀체를 보존해주셔서 고마운 마음 이를데 없습니다.,"The country's situation is difficult and recently we have experienced a public health crisis, but until today you have maintained sound in your precious bodies. I am very grateful for this."
정말 고맙습니다.,"Thank you, indeed."
동지들!,"Comrades,"
지금 이 시각 온 나라는 조국의 자주권과 영예를 지켜 청춘도 생명도 다 바쳐 싸운 인민군렬사들과 혁명렬사들의 빛나는 삶을 추억하고 그들의 위대한 넋과 정신의 영생을 기원하며 숭고한 경의를 드리고있습니다.,"At this moment the whole country is recollecting the glorious lives of the martyrs of the Korean People's Army and other revolutionary martyrs who dedicated their youth and lives in defence of the sovereignty and honour of their motherland, and is paying an ennobling tribute, praying for the immortality of their great souls and spirit."
"수많은 유명무명의 참전렬사들이 이제는 우리곁에 없고 이 자리에 오지 못한 로병동지들도 많지만 그들모두는 자기들이 피로, 목숨으로 지켜낸 조국의 품에 안겨있으며 이 순간 우리와 함께 영광의 밤을 맞이하고있습니다.","Countless war martyrs, both sung and unsung, have left us and many war veterans are not with us in this place, but they all live in the embrace of the country they defended at the cost of their blood and lives, and they are greeting the glorious night with us at this moment."
